station_id,latitude,longitude,geohash,city,price,availability,demand,connector_type,power_rating_kW,time_of_day,wait_time,num_charging_points,charger_downtime_%,nearby_facilities,renewable_energy_%,ev_type_preference,weather_condition,traffic_congestion,station_type,maintenance_status,user_rating,num_reviews,charging_time_est_min,payment_methods
EVS9644,17.337041779309963,78.49077085229881,tepfdh,Hyderabad,17.47,11,66.2,CCS2,150,10,3.2,15,8.22,Gas Station,12.5,Generic,Cloudy,High,Highway Hub,Faulty,3.0,301,20.0,"RFID, Card, App Wallet"
EVS9645,28.606155916189476,77.186611217872,ttnfsr,Delhi,23.33,5,47.3,CCS2,22,16,1.6,6,9.33,Shopping Mall,55.2,Generic,Storm,Low,Highway Hub,Operational,4.2,407,136.4,"App Wallet, Card, UPI"
EVS9646,22.589346770772032,88.37491311694751,tunbe0,Kolkata,10.92,11,38.9,Tesla,22,5,3.6,3,3.51,Gas Station,6.8,All,Cloudy,Low,Public Slow,Operational,4.2,278,136.4,RFID
EVS9647,13.016194822376693,77.61325798490368,tdr4n1,Bangalore,16.59,9,25.1,CHAdeMO,100,11,6.6,16,13.71,Hotel,67.4,Generic,Rain,Low,Private Fleet,Under Maintenance,3.6,73,45.0,RFID
EVS9648,19.088296653713705,72.89541626199765,te7udf,Mumbai,6.57,6,55.7,CCS2,22,5,3.8,3,7.73,Hotel,91.5,Tesla,Cloudy,Low,Highway Hub,Operational,4.8,361,136.4,"RFID, App Wallet"
EVS9649,28.65369137171639,77.19931002404735,ttngh8,Delhi,18.98,14,57.1,GB/T,150,14,6.7,18,18.38,Gas Station,48.8,Generic,Cloudy,Low,Highway Hub,Operational,3.1,208,30.0,"UPI, App Wallet"
EVS9650,22.569344414386716,88.34108532344399,tunb6k,Kolkata,11.59,14,23.5,CCS2,150,10,9.4,3,3.05,Hotel,51.5,Two-Wheelers,Cloudy,High,Public Fast,Operational,4.4,292,30.0,"Card, App Wallet, RFID"
EVS9651,12.913884181552927,80.26379862115822,tf316q,Chennai,8.81,1,30.2,Tesla,50,8,7.1,10,13.0,Restaurant,70.7,Tesla,Rain,Low,Public Fast,Under Maintenance,4.7,476,90.0,"App Wallet, RFID, Card"
EVS9652,18.500918909356223,73.85783420719217,tek90x,Pune,8.42,1,88.4,GB/T,22,19,8.5,9,19.45,Restaurant,70.8,Two-Wheelers,Cloudy,Medium,Public Fast,Faulty,4.9,185,136.4,App Wallet
EVS9653,26.82506489004963,80.97309119750933,tuc8de,Lucknow,20.73,11,25.4,Tesla,150,11,9.3,12,4.0,Rest Area,92.7,All,Rain,Low,Highway Hub,Operational,5.0,244,20.0,Card
EVS9654,22.57584561786907,88.37012179047085,tunb6v,Kolkata,5.36,2,59.1,CCS2,22,11,2.4,11,5.94,Rest Area,82.3,Generic,Storm,Medium,Private Fleet,Operational,3.1,130,81.8,"Card, App Wallet, UPI"
EVS9655,22.591392503512647,88.32953046060378,tunb9b,Kolkata,24.5,10,41.9,CHAdeMO,50,4,8.0,20,13.37,Shopping Mall,27.7,Two-Wheelers,Storm,Medium,Public Fast,Operational,4.1,90,60.0,App Wallet
EVS9656,17.389208714342274,78.51877241356101,tepfft,Hyderabad,21.53,11,35.3,CCS2,250,12,2.4,15,11.69,Restaurant,90.8,Tesla,Storm,Medium,Highway Hub,Under Maintenance,3.9,418,7.2,"RFID, Card"
EVS9657,19.048374980976316,72.90196622360533,te7u6g,Mumbai,15.94,10,27.3,GB/T,100,0,8.5,13,15.48,Gas Station,51.9,All,Storm,Medium,Public Fast,Faulty,4.8,403,18.0,"App Wallet, RFID"
EVS9658,28.564085225558312,77.17151520389821,ttnfkp,Delhi,8.96,6,53.3,Type 2 AC,100,7,9.0,4,6.91,Restaurant,5.0,Tesla,Storm,High,Public Slow,Operational,4.8,62,30.0,"App Wallet, UPI, Card"
EVS9659,12.975886459601215,77.61618743478466,tdr1y4,Bangalore,9.16,3,41.0,Tesla,250,23,0.4,10,2.04,Hotel,15.7,All,Cloudy,Low,Private Fleet,Faulty,4.0,404,18.0,"RFID, UPI, Card"
EVS9660,28.579556438745648,77.1959741412883,ttnfsd,Delhi,6.55,8,55.0,Tesla,150,20,4.9,4,4.3,Hotel,32.6,Two-Wheelers,Clear,High,Highway Hub,Under Maintenance,4.5,256,20.0,"UPI, RFID"
EVS9661,22.579260682419196,88.35012657800965,tunb6q,Kolkata,23.38,0,33.8,Type 2 AC,50,19,11.2,8,19.78,Restaurant,49.4,All,Storm,High,Public Slow,Operational,4.6,333,36.0,"UPI, Card, App Wallet"
EVS9662,12.927286258768959,80.27386454108289,tf31d9,Chennai,14.83,8,44.4,CHAdeMO,250,4,8.5,18,7.71,Hotel,92.9,Generic,Storm,High,Private Fleet,Faulty,4.6,209,18.0,"UPI, RFID, Card"
EVS9663,28.652109304005823,77.1620307879043,ttnfgz,Delhi,16.27,3,49.1,Tesla,22,12,8.2,17,0.27,Rest Area,99.3,Tesla,Cloudy,Medium,Public Fast,Under Maintenance,4.7,143,136.4,"UPI, Card"
EVS9664,23.043295322940665,72.5691035114533,ts5e56,Ahmedabad,11.0,8,15.9,CHAdeMO,50,19,1.8,19,11.54,Rest Area,23.3,All,Rain,Low,Highway Hub,Faulty,3.8,46,36.0,Card
EVS9665,13.006049507661665,77.58049150454438,tdr1vr,Bangalore,13.2,12,32.5,Tesla,22,23,3.0,15,16.1,Shopping Mall,82.6,Two-Wheelers,Cloudy,Medium,Public Slow,Operational,5.0,290,81.8,"Card, App Wallet, RFID"
EVS9666,26.88686376191136,80.90614323467159,tuc8cn,Lucknow,23.21,15,45.8,Tesla,250,19,2.8,16,13.09,Restaurant,88.0,All,Storm,High,Highway Hub,Under Maintenance,4.5,216,12.0,UPI
EVS9667,28.624470071483398,77.18113112403975,ttnfu6,Delhi,23.32,9,15.8,Type 2 AC,250,0,5.4,4,7.8,Shopping Mall,45.7,Generic,Cloudy,Medium,Private Fleet,Faulty,4.9,142,12.0,"Card, RFID"
EVS9668,28.602552200313305,77.22033619975417,ttnftn,Delhi,9.45,10,45.5,Tesla,100,12,3.3,7,19.77,Rest Area,40.8,Generic,Cloudy,Low,Public Slow,Faulty,3.2,110,30.0,RFID
EVS9669,28.588231770527027,77.21290821959882,ttnfth,Delhi,16.37,10,14.5,Tesla,50,15,9.0,4,5.63,Rest Area,2.5,Tesla,Clear,High,Highway Hub,Faulty,3.2,87,60.0,App Wallet
EVS9670,12.930818406744216,80.233109601562,tf3199,Chennai,24.28,12,52.0,Type 2 AC,100,13,4.5,14,17.25,Gas Station,80.4,Tesla,Clear,High,Private Fleet,Faulty,3.4,357,30.0,"RFID, Card"
EVS9671,17.357857849999423,78.44484956551354,tepf9p,Hyderabad,13.32,11,64.7,Type 2 AC,50,7,8.2,19,14.12,Shopping Mall,26.8,Tesla,Rain,Low,Private Fleet,Faulty,4.1,4,36.0,RFID
EVS9672,12.941122046009845,77.63244305456473,tdr1we,Bangalore,9.49,12,28.2,CHAdeMO,250,11,2.2,14,2.03,Hotel,80.8,Generic,Clear,High,Public Fast,Faulty,4.7,488,7.2,"App Wallet, UPI, RFID"
EVS9673,12.923653594724572,80.2281043003755,tf3198,Chennai,22.13,1,59.3,Type 2 AC,250,7,2.1,19,16.96,Hotel,65.0,Tesla,Rain,High,Public Fast,Under Maintenance,3.1,63,7.2,App Wallet
EVS9674,22.553658995208263,88.37609984532155,tunb71,Kolkata,22.67,5,69.5,Tesla,50,9,8.0,7,11.65,Restaurant,92.0,Two-Wheelers,Clear,Medium,Private Fleet,Faulty,4.9,46,36.0,RFID
EVS9675,12.928288199873217,77.63495726750565,tdr1w9,Bangalore,6.43,0,28.1,Type 2 AC,22,22,38.1,20,3.08,Hotel,14.2,Tesla,Cloudy,Low,Highway Hub,Faulty,3.5,125,136.4,UPI
EVS9676,19.07615476559199,72.85798781485498,te7u9b,Mumbai,18.58,14,33.2,GB/T,100,14,5.8,11,18.41,Shopping Mall,18.6,Tesla,Storm,High,Public Slow,Operational,4.4,243,45.0,"App Wallet, UPI, Card"
EVS9677,18.566476943462355,73.8971226922964,tek99e,Pune,19.47,6,36.3,CHAdeMO,50,3,3.5,13,16.85,Shopping Mall,28.2,Two-Wheelers,Rain,Low,Private Fleet,Under Maintenance,3.2,405,36.0,"RFID, Card, App Wallet"
EVS9678,22.537760962920228,88.33340945937024,tunb4n,Kolkata,14.26,1,49.1,CHAdeMO,150,18,8.4,7,14.84,Restaurant,73.5,Two-Wheelers,Storm,Medium,Highway Hub,Under Maintenance,4.0,109,12.0,"App Wallet, Card"
EVS9679,13.020734929458532,77.62984237966073,tdr4nd,Bangalore,22.05,14,88.1,Type 2 AC,22,19,5.8,20,18.61,Gas Station,34.3,Tesla,Cloudy,Medium,Public Fast,Operational,4.6,183,81.8,"RFID, App Wallet"
EVS9680,22.5500504133808,88.37236072950373,tunb6c,Kolkata,17.53,7,63.4,Type 2 AC,100,21,2.3,11,19.85,Gas Station,38.6,Tesla,Rain,Medium,Private Fleet,Faulty,3.2,298,45.0,"UPI, Card"
EVS9681,12.939765967744007,77.61339104086633,tdr1w5,Bangalore,16.3,1,33.4,Tesla,250,2,9.5,18,17.03,Gas Station,50.7,Two-Wheelers,Storm,Medium,Public Fast,Under Maintenance,3.8,74,18.0,"UPI, RFID, App Wallet"
EVS9682,26.814664767458627,80.899615304856,tuc88c,Lucknow,11.24,14,18.6,CHAdeMO,22,3,9.8,14,16.88,Rest Area,45.5,All,Rain,Medium,Highway Hub,Faulty,4.4,234,81.8,"App Wallet, Card"
EVS9683,28.662123124692492,77.21149460071422,ttnghc,Delhi,18.68,12,50.2,CCS2,250,15,7.6,5,1.78,Hotel,74.4,Two-Wheelers,Rain,Low,Public Fast,Under Maintenance,3.3,276,7.2,"UPI, RFID"
EVS9684,28.651440514836462,77.22150739274494,ttnfvp,Delhi,7.13,8,55.1,GB/T,150,2,1.0,17,5.99,Restaurant,59.4,Two-Wheelers,Storm,High,Public Fast,Under Maintenance,4.0,95,20.0,UPI
EVS9685,18.497688437093537,73.90158603833373,tek91x,Pune,6.74,2,53.3,CCS2,50,23,0.6,15,11.36,Hotel,23.7,Tesla,Clear,Low,Public Fast,Under Maintenance,4.2,322,90.0,"App Wallet, RFID, UPI"
EVS9686,19.05365599693777,72.8585882617319,te7u3u,Mumbai,19.05,6,26.3,Type 2 AC,150,11,9.0,15,11.92,Hotel,77.0,Tesla,Clear,Medium,Public Slow,Faulty,4.9,33,20.0,Card
EVS9687,12.964411874061197,77.57261911922717,tdr1v0,Bangalore,23.15,3,53.8,Type 2 AC,250,9,7.9,15,8.34,Shopping Mall,72.6,Two-Wheelers,Clear,Low,Highway Hub,Operational,4.7,298,18.0,"UPI, Card, App Wallet"
EVS9688,12.937587312068185,77.57654788716683,tdr1t7,Bangalore,16.58,12,45.2,CHAdeMO,250,23,6.2,19,1.86,Hotel,81.7,Two-Wheelers,Rain,Low,Private Fleet,Under Maintenance,3.6,78,7.2,"Card, RFID"
EVS9689,22.557939454493447,88.41141734045671,tunb7f,Kolkata,12.19,3,58.3,CCS2,150,13,0.5,13,1.0,Shopping Mall,83.9,Generic,Rain,Low,Private Fleet,Operational,4.0,308,30.0,App Wallet
EVS9690,26.861519053771445,80.9954719740275,tuc8g1,Lucknow,8.31,14,67.9,GB/T,150,12,4.9,18,16.01,Restaurant,25.0,All,Clear,High,Highway Hub,Operational,4.7,229,20.0,"UPI, App Wallet"
EVS9691,19.080276063306236,72.85949586518166,te7u9c,Mumbai,11.26,5,28.7,CHAdeMO,150,0,7.9,7,2.62,Hotel,12.9,Generic,Rain,High,Public Fast,Operational,3.1,70,20.0,RFID
EVS9692,19.06673847331068,72.89864495772494,te7u6y,Mumbai,13.08,5,35.2,Tesla,150,15,2.6,4,9.8,Hotel,30.3,Generic,Rain,Medium,Highway Hub,Faulty,3.0,362,20.0,"App Wallet, RFID, Card"
EVS9693,22.994983094729935,72.60099786454738,ts5du4,Ahmedabad,20.3,2,27.6,Tesla,100,9,4.4,3,8.79,Rest Area,65.0,Generic,Cloudy,Low,Private Fleet,Faulty,4.5,109,30.0,App Wallet
EVS9694,19.07004392521024,72.92459841624674,te7u7r,Mumbai,9.98,1,36.1,GB/T,50,9,8.4,19,13.12,Rest Area,90.2,Two-Wheelers,Rain,Low,Public Fast,Under Maintenance,4.8,116,36.0,UPI
EVS9695,28.58085342006472,77.18999753015527,ttnfsd,Delhi,8.12,13,80.9,Type 2 AC,100,19,8.3,2,8.08,Hotel,31.2,Two-Wheelers,Cloudy,Medium,Public Fast,Faulty,3.9,332,30.0,"App Wallet, UPI"
EVS9696,10.969585409613815,76.92512450509014,t9ywqk,Coimbatore,15.14,6,51.6,CCS2,150,9,4.2,12,1.12,Restaurant,32.7,Generic,Clear,Medium,Highway Hub,Under Maintenance,4.0,38,30.0,"UPI, RFID, App Wallet"
EVS9697,12.887868896073181,80.30762845561507,tf3176,Chennai,9.52,9,22.0,Type 2 AC,22,19,5.2,14,10.99,Restaurant,20.7,Generic,Storm,Medium,Public Fast,Operational,3.6,126,81.8,App Wallet
EVS9698,12.86938186811721,80.27966919210775,tf314y,Chennai,16.14,0,37.7,Tesla,100,3,21.6,6,15.45,Gas Station,21.2,Generic,Storm,Low,Public Slow,Operational,4.0,82,30.0,"UPI, RFID, App Wallet"
EVS9699,19.06631254097491,72.88742511917664,te7u6w,Mumbai,24.68,3,52.2,GB/T,22,14,9.8,2,13.88,Rest Area,26.3,Tesla,Cloudy,Low,Public Slow,Operational,3.9,78,204.5,"UPI, App Wallet, RFID"
EVS9700,12.868822143416374,80.27760055352546,tf314y,Chennai,21.39,13,61.4,CHAdeMO,22,19,3.6,15,7.34,Gas Station,17.7,Tesla,Rain,High,Public Slow,Faulty,3.7,265,136.4,RFID
EVS9701,12.834719961617004,80.23118529661402,tf3118,Chennai,23.21,5,57.4,CHAdeMO,250,5,2.7,3,10.34,Restaurant,98.3,Tesla,Storm,High,Public Slow,Operational,3.7,476,18.0,"RFID, Card, UPI"
EVS9702,17.3669141371987,78.49384612519754,tepff1,Hyderabad,12.06,2,54.3,CHAdeMO,100,15,3.1,7,19.56,Gas Station,54.1,Two-Wheelers,Cloudy,Medium,Private Fleet,Under Maintenance,4.1,2,18.0,"UPI, App Wallet"
EVS9703,19.10638164562054,72.92050028397922,te7ueq,Mumbai,20.38,9,41.7,CHAdeMO,250,10,1.1,15,9.7,Shopping Mall,51.9,All,Cloudy,Medium,Public Fast,Under Maintenance,4.1,207,12.0,RFID
EVS9704,28.65321544644184,77.21790760936673,ttngj0,Delhi,10.87,14,43.5,Type 2 AC,50,11,0.5,2,11.54,Shopping Mall,93.7,All,Cloudy,Medium,Private Fleet,Under Maintenance,4.3,176,90.0,"Card, RFID, UPI"
EVS9705,19.039149590176837,72.89749734946369,te7u6c,Mumbai,8.53,15,55.0,Type 2 AC,100,11,5.3,12,5.77,Shopping Mall,1.2,All,Rain,High,Public Fast,Faulty,3.7,145,45.0,"UPI, App Wallet, Card"
EVS9706,18.473415476358227,73.86088191181038,tek90d,Pune,8.19,14,57.7,CCS2,250,6,9.0,19,18.9,Rest Area,20.4,Generic,Clear,High,Highway Hub,Faulty,4.2,416,18.0,App Wallet
EVS9707,23.041291563435266,72.53017932476634,ts5e46,Ahmedabad,22.04,4,31.4,GB/T,100,1,4.7,8,18.44,Hotel,1.0,Tesla,Storm,High,Private Fleet,Under Maintenance,4.7,401,45.0,RFID
EVS9708,28.576953157530994,77.20321484552142,ttnfsf,Delhi,8.39,13,39.6,GB/T,50,14,2.7,8,9.26,Shopping Mall,86.5,Generic,Clear,Low,Public Slow,Under Maintenance,4.9,137,60.0,"RFID, UPI, Card"
EVS9709,17.406422530438377,78.53171089962991,tepg50,Hyderabad,17.88,6,54.6,GB/T,250,4,8.0,5,2.2,Hotel,0.3,All,Storm,Medium,Private Fleet,Under Maintenance,4.9,454,12.0,Card
EVS9710,19.037326928378747,72.91251006468667,te7u71,Mumbai,10.61,14,33.5,Tesla,100,0,9.6,20,19.44,Rest Area,9.7,Generic,Rain,High,Public Slow,Faulty,4.6,270,30.0,Card
EVS9711,19.036039583832167,72.88739703134685,te7u69,Mumbai,6.19,2,36.6,CCS2,250,22,9.2,13,6.25,Shopping Mall,90.3,Tesla,Storm,High,Private Fleet,Under Maintenance,3.3,317,12.0,App Wallet
EVS9712,19.05041207717511,72.86147323447646,te7u6h,Mumbai,13.96,5,43.2,CCS2,250,7,1.1,8,4.94,Hotel,65.2,Generic,Cloudy,High,Private Fleet,Operational,4.0,296,18.0,"RFID, App Wallet, Card"
EVS9713,22.622331587865204,88.31934040061566,tunb9y,Kolkata,15.83,13,55.4,GB/T,22,11,5.6,16,15.4,Gas Station,82.5,Generic,Rain,Medium,Highway Hub,Faulty,4.9,80,136.4,App Wallet
EVS9714,26.796872358337378,80.93158624823,tuc83w,Lucknow,20.86,12,40.7,CCS2,100,0,5.0,14,15.35,Gas Station,58.0,Generic,Storm,Low,Private Fleet,Faulty,3.6,446,45.0,RFID
EVS9715,17.416200034296715,78.44332860753711,tepg14,Hyderabad,12.17,14,46.6,CHAdeMO,150,11,6.5,19,15.15,Gas Station,29.1,Tesla,Clear,High,Public Slow,Operational,3.5,57,30.0,RFID
EVS9716,12.968801092742725,77.6397247475158,tdr1y8,Bangalore,9.64,9,37.9,GB/T,100,12,1.1,2,12.07,Hotel,72.4,Tesla,Clear,High,Private Fleet,Faulty,4.7,408,30.0,UPI
EVS9717,23.025981833428947,72.59327738888592,ts5dgz,Ahmedabad,7.93,8,21.6,Tesla,50,6,5.8,12,7.25,Shopping Mall,23.3,Two-Wheelers,Storm,Low,Public Slow,Under Maintenance,3.8,167,90.0,UPI
EVS9718,12.9451517926216,77.63230770737185,tdr1ws,Bangalore,18.7,1,33.6,Tesla,50,1,3.3,7,13.84,Gas Station,98.1,Two-Wheelers,Rain,High,Public Fast,Under Maintenance,3.8,457,60.0,UPI
EVS9719,12.922324088363084,77.5875311437999,tdr1t8,Bangalore,8.06,14,46.0,GB/T,100,13,8.1,7,18.67,Hotel,53.4,Tesla,Cloudy,Medium,Private Fleet,Operational,4.6,278,30.0,UPI
EVS9720,26.853573375700844,80.95942538725087,tuc8f2,Lucknow,11.14,1,29.0,Tesla,22,11,7.6,12,19.04,Shopping Mall,71.9,All,Rain,High,Public Slow,Faulty,3.7,177,136.4,Card
EVS9721,18.506466856569613,73.82933218102397,tek920,Pune,24.98,12,37.0,GB/T,250,2,6.0,13,2.43,Gas Station,50.3,All,Storm,High,Public Slow,Faulty,4.3,237,12.0,"RFID, UPI"
EVS9722,28.65416792503555,77.16961798453609,ttngh0,Delhi,21.85,2,25.7,CHAdeMO,22,12,1.7,12,9.87,Restaurant,49.5,Tesla,Storm,Low,Public Slow,Under Maintenance,4.5,67,81.8,UPI
EVS9723,23.005195867815797,72.60031152951613,ts5du5,Ahmedabad,18.98,11,35.2,Tesla,100,16,1.9,19,19.52,Hotel,7.2,All,Rain,Medium,Public Fast,Under Maintenance,3.9,439,45.0,Card
EVS9724,23.042561868275477,72.54988954707407,ts5e4f,Ahmedabad,16.0,7,32.8,CHAdeMO,22,14,5.2,19,18.84,Gas Station,63.8,Tesla,Rain,High,Public Slow,Operational,3.5,310,136.4,Card
EVS9725,18.473683091700035,73.82430329307944,tek3pg,Pune,19.63,3,65.3,CCS2,100,18,7.6,3,16.98,Gas Station,93.4,All,Clear,Medium,Private Fleet,Faulty,3.7,434,18.0,"RFID, Card, UPI"
EVS9726,12.972339969579648,77.63244023823374,tdr1y9,Bangalore,23.84,4,15.6,GB/T,22,16,7.7,7,6.77,Hotel,74.9,Tesla,Rain,Medium,Public Slow,Under Maintenance,3.2,289,136.4,UPI
EVS9727,28.619795992997492,77.19920975477767,ttnfud,Delhi,17.72,1,37.7,GB/T,100,15,4.3,3,17.45,Shopping Mall,0.9,All,Rain,High,Public Fast,Faulty,4.2,156,30.0,"Card, App Wallet"
EVS9728,17.394539239281425,78.51653005434275,tepffw,Hyderabad,24.62,11,28.6,GB/T,250,15,1.8,9,14.48,Hotel,26.4,Tesla,Storm,High,Private Fleet,Under Maintenance,4.1,262,12.0,App Wallet
EVS9729,19.11097875137399,72.85724543207004,te7u9z,Mumbai,15.39,11,41.5,GB/T,100,16,4.0,3,11.59,Restaurant,51.5,Two-Wheelers,Rain,Low,Public Slow,Operational,3.5,59,45.0,UPI
EVS9730,26.827932072673338,80.94254757315288,tuc89g,Lucknow,6.97,10,35.8,CCS2,250,16,3.5,3,17.56,Gas Station,44.5,Generic,Clear,High,Highway Hub,Operational,3.8,103,12.0,UPI
EVS9731,12.853372617333799,80.29832618244842,tf3155,Chennai,22.63,3,53.6,CCS2,100,1,9.8,13,4.7,Gas Station,0.5,All,Storm,Medium,Public Fast,Operational,3.4,270,45.0,UPI
EVS9732,28.63383253932778,77.21425296124752,ttnfvh,Delhi,23.99,12,22.5,CHAdeMO,22,4,5.6,17,15.31,Restaurant,60.3,Two-Wheelers,Clear,Low,Public Fast,Operational,4.2,190,81.8,"UPI, RFID"
EVS9733,19.06897890183709,72.86433692275705,te7u6p,Mumbai,7.01,8,65.4,CHAdeMO,100,19,5.6,13,19.05,Rest Area,1.8,All,Rain,Medium,Public Slow,Under Maintenance,3.0,300,18.0,UPI
EVS9734,19.097773395977047,72.87833326245311,te7udk,Mumbai,7.05,12,21.0,Type 2 AC,150,5,1.3,5,9.23,Hotel,93.1,Generic,Rain,Medium,Public Fast,Under Maintenance,3.7,342,12.0,UPI
EVS9735,23.047140099982986,72.58743593014181,ts5e5g,Ahmedabad,13.81,2,5.0,GB/T,22,17,2.6,13,4.59,Restaurant,33.4,Two-Wheelers,Rain,High,Public Fast,Under Maintenance,3.1,343,136.4,"App Wallet, RFID, UPI"
EVS9736,23.037620981143316,72.57218398270139,ts5e53,Ahmedabad,12.86,15,51.7,CCS2,50,21,7.2,14,7.81,Gas Station,50.9,Generic,Clear,High,Private Fleet,Under Maintenance,4.5,110,36.0,App Wallet
EVS9737,22.531758211246526,88.37727486823209,tunb5j,Kolkata,7.37,8,33.3,Type 2 AC,250,12,4.1,2,3.77,Gas Station,54.2,Two-Wheelers,Rain,High,Public Slow,Faulty,4.4,113,12.0,RFID
EVS9738,28.629251867182305,77.25400032137979,ttnfvg,Delhi,19.3,6,41.2,Tesla,22,4,2.0,7,15.32,Gas Station,51.5,Generic,Clear,High,Public Fast,Faulty,3.2,140,204.5,"RFID, Card"
EVS9739,22.56417278116666,88.39339897070948,tunb77,Kolkata,8.56,10,32.9,Type 2 AC,250,11,6.8,3,7.7,Hotel,8.4,Tesla,Rain,Medium,Highway Hub,Faulty,4.5,195,12.0,Card
EVS9740,12.986102239255706,77.61918474239042,tdr1yk,Bangalore,24.23,1,49.4,CCS2,250,0,0.7,2,14.23,Gas Station,70.1,All,Clear,Medium,Public Fast,Faulty,3.1,148,12.0,Card
EVS9741,26.8862522379347,80.9417237332166,tuc8cy,Lucknow,24.73,5,37.8,Type 2 AC,22,14,1.4,3,8.35,Shopping Mall,80.6,All,Rain,High,Public Slow,Operational,5.0,135,136.4,"App Wallet, UPI"
EVS9742,12.927660806253714,77.62986265902256,tdr1w9,Bangalore,5.91,14,34.4,Tesla,250,6,7.7,2,14.21,Restaurant,11.2,All,Cloudy,High,Private Fleet,Faulty,3.9,439,18.0,RFID
EVS9743,28.66164532664537,77.2221348345354,ttngj1,Delhi,18.02,11,59.9,CCS2,150,20,5.1,8,9.07,Restaurant,0.8,Two-Wheelers,Storm,Low,Highway Hub,Faulty,3.1,186,20.0,"RFID, App Wallet"
EVS9744,17.337831665720824,78.49446204013199,tepfdh,Hyderabad,18.97,4,56.1,GB/T,100,12,6.1,14,3.13,Gas Station,10.3,Two-Wheelers,Rain,High,Highway Hub,Operational,3.1,47,45.0,RFID
EVS9745,22.52939399765059,88.36713084871722,tunb4v,Kolkata,12.34,5,52.0,GB/T,22,12,2.6,20,1.33,Restaurant,71.8,All,Cloudy,Medium,Private Fleet,Operational,4.9,365,136.4,"UPI, App Wallet, Card"
EVS9746,26.81465742672261,80.9082617663457,tuc891,Lucknow,24.4,13,43.3,CCS2,250,9,9.7,3,4.51,Shopping Mall,15.0,Tesla,Storm,Medium,Public Fast,Operational,4.0,37,12.0,Card
EVS9747,13.019712414991508,77.6136247651874,tdr4n4,Bangalore,5.12,3,50.2,GB/T,22,13,0.1,5,16.6,Restaurant,96.8,Tesla,Clear,High,Highway Hub,Faulty,4.6,367,81.8,"App Wallet, UPI"
EVS9748,28.614524437116785,77.20461756910022,ttnfuc,Delhi,24.45,1,46.8,Type 2 AC,250,15,4.9,2,2.36,Rest Area,54.6,Generic,Clear,Medium,Public Slow,Faulty,4.2,315,12.0,"App Wallet, Card"
EVS9749,28.56703251299902,77.17057288291338,ttnfs0,Delhi,14.09,7,43.7,CCS2,22,21,6.9,9,11.48,Gas Station,2.4,Generic,Cloudy,Low,Public Fast,Under Maintenance,3.9,133,81.8,"UPI, Card, RFID"
EVS9750,26.857161357360294,80.90865327749435,tuc8c1,Lucknow,7.06,7,43.7,Tesla,150,15,3.4,2,0.48,Restaurant,45.7,Tesla,Rain,Low,Private Fleet,Faulty,4.2,251,12.0,"App Wallet, UPI"
EVS9751,22.6132079796111,88.37371508578128,tunbdu,Kolkata,12.9,8,46.0,Type 2 AC,150,18,7.5,12,10.13,Rest Area,80.5,Generic,Clear,Medium,Private Fleet,Under Maintenance,3.8,344,20.0,RFID
EVS9752,26.826914489031825,80.92969335781359,tuc89e,Lucknow,8.53,7,59.1,GB/T,22,4,7.6,13,13.47,Shopping Mall,19.7,Tesla,Cloudy,Medium,Public Fast,Under Maintenance,3.2,361,81.8,RFID
EVS9753,22.98285943546133,72.56320886100836,ts5dep,Ahmedabad,9.58,0,51.5,Type 2 AC,22,12,11.4,19,0.91,Rest Area,42.4,Two-Wheelers,Cloudy,High,Highway Hub,Operational,3.0,231,136.4,RFID
EVS9754,28.64597289665641,77.1984480010844,ttnfuw,Delhi,19.4,1,32.2,CCS2,100,21,6.6,18,10.95,Gas Station,78.3,Two-Wheelers,Cloudy,Low,Highway Hub,Operational,4.3,473,30.0,"Card, App Wallet, UPI"
EVS9755,12.94297017224208,77.58863830618358,tdr1ts,Bangalore,14.99,15,59.7,Tesla,150,8,4.1,15,18.01,Restaurant,92.2,Generic,Cloudy,High,Public Slow,Under Maintenance,4.2,413,12.0,RFID
EVS9756,12.991403488404263,77.6437595316708,tdr1yv,Bangalore,20.92,1,38.3,CHAdeMO,50,23,5.8,9,19.32,Hotel,24.1,All,Storm,Medium,Public Fast,Under Maintenance,5.0,297,36.0,Card
EVS9757,13.004995770899976,77.55180240125665,tdr1ux,Bangalore,19.44,13,48.5,GB/T,250,4,9.4,4,6.13,Gas Station,63.7,All,Storm,Low,Public Fast,Faulty,4.4,117,7.2,App Wallet
EVS9758,22.58827516380034,88.36585059729643,tunbdb,Kolkata,9.33,5,58.0,CHAdeMO,100,16,0.5,9,14.81,Hotel,67.6,Generic,Rain,Medium,Public Slow,Faulty,3.3,380,30.0,UPI
EVS9759,17.337887371595905,78.48644162971391,tepfdh,Hyderabad,7.3,12,37.3,CHAdeMO,50,22,3.5,15,3.46,Restaurant,87.6,Tesla,Rain,High,Highway Hub,Operational,4.3,201,60.0,"RFID, Card"
EVS9760,17.387075991628887,78.50989665785079,tepfft,Hyderabad,13.92,10,50.8,GB/T,150,1,3.2,17,17.85,Restaurant,19.8,Tesla,Storm,Medium,Highway Hub,Operational,4.3,25,20.0,Card
EVS9761,12.880944716135122,80.25678213670007,tf3162,Chennai,24.52,7,88.1,GB/T,22,18,1.7,11,18.32,Restaurant,89.8,Two-Wheelers,Clear,Low,Private Fleet,Faulty,3.9,118,204.5,"Card, RFID"
